timestamp,username,department,job_title,action,resource,resource_sensitivity,final_risk_score,final_risk_level,confidence,unauthorized,is_night,is_weekend,is_off_hours,first_access_resource,ml_flag,tenure_months,days_inactive,privilege_level,alert_title,context_bullets,detailed_explanation,business_impact,recommendation,ground_truth,model_pred,naive_pred
2025-05-14 08:19:00,harsh.jones,Operations,Specialist,admin_operation,HRIS,high,91.1,Critical,95,True,0,0,1,True,1,7,43,service-account,PRIVILEGED SYSTEM COMPROMISE RISK,"• Resource 'HRIS' is NOT in approved systems for Operations department
• First-ever access to 'HRIS' by this user — no prior history
• Access at 08:00 hrs — outside standard business hours (09:00–17:00)
• Account inactive for 43 days — reactivation on sensitive resource warrants review
• Service account performing human-like interactive operations — possible credential abuse
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Operations department accessing restricted-sensitivity data — cross-domain exposure risk
• Access attempt failed — may indicate password probing or misconfigured permissions","harsh.jones (Operations, Specialist) performed admin operations on the HR information system (salaries, personal records, performance data) on 2025-05-14 at 08:19 AM. This resource is NOT part of the approved systems profile for Operations users. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 08:00 hrs is outside standard working hours (09:00–17:00). Account was inactive for 43 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. The access attempt resulted in a FAILURE status — may indicate unauthorized probing. Composite risk score: 91.1/100.","Admin operation on HRIS risks unauthorized modification of salary records, access controls, or employee status — serious HR and legal exposure.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for harsh.jones | Review all access logs for HRIS in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2025-12-21 22:40:00,ryan.colombo,Engineering,Analyst,api_call,Admin_Console,medium,90.5,Critical,96,True,1,1,1,True,1,13,49,service-account,CRITICAL SYSTEM API BREACH RISK,"• Resource 'Admin_Console' is NOT in approved systems for Engineering department
• First-ever access to 'Admin_Console' by this user — no prior history
• Access at 22:00 hrs — deep night hours (22:00–06:00)
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Account inactive for 49 days — reactivation on sensitive resource warrants review
• Service account performing human-like interactive operations — possible credential abuse
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","ryan.colombo (Engineering, Analyst) made an API call to the privileged administration console (system-wide access controls) on 2025-12-21 at 10:40 PM. This resource is NOT part of the approved systems profile for Engineering users. Access at 22:00 hrs falls in deep night hours — no legitimate business justification recorded. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 49 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 90.5/100.",API call to admin console — risk of automated privilege escalation or backdoor provisioning.,IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for ryan.colombo | Review all access logs for Admin_Console in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2026-01-30 10:54:05,nikhil.rao,Executive,Lead,admin_operation,Customer_Vault,high,89.8,Critical,93,False,0,0,0,True,1,7,56,admin,PRIVILEGED SYSTEM COMPROMISE RISK,"• First-ever access to 'Customer_Vault' by this user — no prior history
• Account dormant for 56 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Executive department accessing restricted-sensitivity data — cross-domain exposure risk","nikhil.rao (Executive, Lead) performed admin operations on the customer PII database (names, emails, payment data) on 2026-01-30 at 10:54 AM. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 56 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 89.8/100.","Admin-level operation on customer data vault. Risk of schema changes, data deletion, or backdoor account creation. Critical compliance violation.",IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for nikhil.rao | Review all access logs for Customer_Vault in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,0
2025-06-23 22:29:00,pooja.mishra,Finance,Developer,api_call,Admin_Console,medium,89.8,Critical,94,False,1,0,1,True,1,19,59,admin,CRITICAL SYSTEM API BREACH RISK,"• First-ever access to 'Admin_Console' by this user — no prior history
• Access at 22:00 hrs — deep night hours (22:00–06:00)
• Account dormant for 59 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","pooja.mishra (Finance, Developer) made an API call to the privileged administration console (system-wide access controls) on 2025-06-23 at 10:29 PM. Access at 22:00 hrs falls in deep night hours — no legitimate business justification recorded. Account was inactive for 59 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 89.8/100.",API call to admin console — risk of automated privilege escalation or backdoor provisioning.,IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for pooja.mishra | Review all access logs for Admin_Console in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2025-10-01 23:30:00,ryan.thomas,Marketing,Executive,export_data,HRIS,high,89.2,Critical,94,True,1,0,1,True,1,7,17,service-account,BULK DATA EXFILTRATION RISK,"• Resource 'HRIS' is NOT in approved systems for Marketing department
• First-ever access to 'HRIS' by this user — no prior history
• Access at 23:00 hrs — deep night hours (22:00–06:00)
• Service account performing human-like interactive operations — possible credential abuse
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Marketing department accessing restricted-sensitivity data — cross-domain exposure risk","ryan.thomas (Marketing, Executive) exported data from the HR information system (salaries, personal records, performance data) on 2025-10-01 at 11:30 PM. This resource is NOT part of the approved systems profile for Marketing users. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 23:00 hrs falls in deep night hours — no legitimate business justification recorded. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 89.2/100.","Potential exfiltration of sensitive HR data: salaries, performance reviews, personal addresses. Violates employee privacy rights and GDPR personal data protections.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | BLOCK: Revoke data export permissions immediately | Identify destination of exported data and attempt recall/containment | Pull full 72-hour audit trail for ryan.thomas | Review all access logs for HRIS in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed,1,1,1
2025-12-11 00:31:00,thomas.lewis,Finance,Director,file_access,Customer_Vault,high,89.0,Critical,95,True,1,0,1,True,1,16,58,power-user,RESTRICTED FILE ACCESS DETECTED,"• Resource 'Customer_Vault' is NOT in approved systems for Finance department
• First-ever access to 'Customer_Vault' by this user — no prior history
• Access at 00:00 hrs — deep night hours (22:00–06:00)
• Account dormant for 58 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","thomas.lewis (Finance, Director) accessed files in the customer PII database (names, emails, payment data) on 2025-12-11 at 12:31 AM. This resource is NOT part of the approved systems profile for Finance users. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 00:00 hrs falls in deep night hours — no legitimate business justification recorded. Account was inactive for 58 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 89.0/100.",File-level access to customer data assets. Risk of offline copies being created and removed from audit trails.,IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for thomas.lewis | Review all access logs for Customer_Vault in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2025-08-27 18:09:00,nicholas.romano,Security,Officer,admin_operation,Customer_Vault,high,89.0,Critical,94,True,0,0,1,True,1,21,52,power-user,PRIVILEGED SYSTEM COMPROMISE RISK,"• Resource 'Customer_Vault' is NOT in approved systems for Security department
• First-ever access to 'Customer_Vault' by this user — no prior history
• Access at 18:00 hrs — outside standard business hours (09:00–17:00)
• Account dormant for 52 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","nicholas.romano (Security, Officer) performed admin operations on the customer PII database (names, emails, payment data) on 2025-08-27 at 06:09 PM. This resource is NOT part of the approved systems profile for Security users. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 18:00 hrs is outside standard working hours (09:00–17:00). Account was inactive for 52 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 89.0/100.","Admin-level operation on customer data vault. Risk of schema changes, data deletion, or backdoor account creation. Critical compliance violation.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for nicholas.romano | Review all access logs for Customer_Vault in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2026-01-07 03:18:00,robert.patel,Support,Lead,admin_operation,PROD_DB,high,88.4,Critical,92,False,1,0,1,False,1,15,7,admin,PRIVILEGED SYSTEM COMPROMISE RISK,"• Access at 03:00 hrs — deep night hours (22:00–06:00)
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Support department accessing restricted-sensitivity data — cross-domain exposure risk","robert.patel (Support, Lead) performed admin operations on the production database (live business data) on 2026-01-07 at 03:18 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 03:00 hrs falls in deep night hours — no legitimate business justification recorded. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 88.4/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for robert.patel | Review all access logs for PROD_DB in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed,1,1,1
2025-04-30 05:05:00,robert.patel,Support,Lead,api_call,PROD_DB,high,88.4,Critical,94,False,1,0,1,True,1,6,7,admin,CRITICAL SYSTEM API BREACH RISK,"• First-ever access to 'PROD_DB' by this user — no prior history
• Access at 05:00 hrs — deep night hours (22:00–06:00)
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Support department accessing restricted-sensitivity data — cross-domain exposure risk
• Access attempt failed — may indicate password probing or misconfigured permissions","robert.patel (Support, Lead) made an API call to the production database (live business data) on 2025-04-30 at 05:05 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 05:00 hrs falls in deep night hours — no legitimate business justification recorded. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. The access attempt resulted in a FAILURE status — may indicate unauthorized probing. Composite risk score: 88.4/100.",API call to production database system. Automated bulk extraction or injection attack vector.,IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for robert.patel | Review all access logs for PROD_DB in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed,1,1,1
2025-05-24 18:49:00,christopher.menon,Executive,Officer,export_data,Customer_Vault,high,87.4,Critical,94,True,0,1,1,True,1,29,22,service-account,BULK DATA EXFILTRATION RISK,"• Resource 'Customer_Vault' is NOT in approved systems for Executive department
• First-ever access to 'Customer_Vault' by this user — no prior history
• First data export action ever recorded for this user
• Access at 18:00 hrs — outside standard business hours (09:00–17:00)
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Service account performing human-like interactive operations — possible credential abuse
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Executive department accessing restricted-sensitivity data — cross-domain exposure risk","christopher.menon (Executive, Officer) exported data from the customer PII database (names, emails, payment data) on 2025-05-24 at 06:49 PM. This resource is NOT part of the approved systems profile for Executive users. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 18:00 hrs is outside standard working hours (09:00–17:00). Weekend access with no documented maintenance window or on-call rotation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 87.4/100.","Potential exfiltration of customer PII (names, emails, payment info). GDPR breach risk with penalties up to 4% of annual global turnover. Customer trust and brand reputation at severe risk.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | BLOCK: Revoke data export permissions immediately | Identify destination of exported data and attempt recall/containment | Pull full 72-hour audit trail for christopher.menon | Review all access logs for Customer_Vault in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed,1,1,1
2025-06-10 03:22:00,isha.jones,Legal,Director,admin_operation,PROD_DB,high,87.2,Critical,94,False,1,0,1,True,1,15,55,power-user,PRIVILEGED SYSTEM COMPROMISE RISK,"• First-ever access to 'PROD_DB' by this user — no prior history
• Access at 03:00 hrs — deep night hours (22:00–06:00)
• Account dormant for 55 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","isha.jones (Legal, Director) performed admin operations on the production database (live business data) on 2025-06-10 at 03:22 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 03:00 hrs falls in deep night hours — no legitimate business justification recorded. Account was inactive for 55 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 87.2/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for isha.jones | Review all access logs for PROD_DB in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,1
2026-02-10 10:54:06,nikhil.rao,Executive,Lead,admin_operation,PROD_DB,high,86.2,Critical,93,False,0,0,0,True,1,7,56,admin,PRIVILEGED SYSTEM COMPROMISE RISK,"• First-ever access to 'PROD_DB' by this user — no prior history
• Account dormant for 56 days — sudden activity on sensitive systems is high risk
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Executive department accessing restricted-sensitivity data — cross-domain exposure risk","nikhil.rao (Executive, Lead) performed admin operations on the production database (live business data) on 2026-02-10 at 10:54 AM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 56 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 86.2/100.","Admin operation on production database is highest-severity — table drops, schema changes, or injected data could cause catastrophic business disruption.",IMMEDIATE: Suspend user account pending investigation | Pull full 72-hour audit trail for nikhil.rao | Review all access logs for PROD_DB in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,0
2026-04-07 10:54:05,david.rodriguez,HR,Developer,admin_operation,GL_System,high,86.1,Critical,95,True,0,0,0,True,1,36,43,service-account,PRIVILEGED SYSTEM COMPROMISE RISK,"• Resource 'GL_System' is NOT in approved systems for HR department
• First-ever access to 'GL_System' by this user — no prior history
• Account inactive for 43 days — reactivation on sensitive resource warrants review
• Service account performing human-like interactive operations — possible credential abuse
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier
• Access attempt failed — may indicate password probing or misconfigured permissions","david.rodriguez (HR, Developer) performed admin operations on the general ledger (financial transactions, account balances) on 2026-04-07 at 10:54 AM. This resource is NOT part of the approved systems profile for HR users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 43 days before this access — reactivation on sensitive data warrants investigation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. The access attempt resulted in a FAILURE status — may indicate unauthorized probing. Composite risk score: 86.1/100.","Admin operations on GL system risk unauthorized journal entries, balance manipulation, or audit trail tampering — material financial fraud risk.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for david.rodriguez | Review all access logs for GL_System in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,0
2025-07-25 02:13:00,michael.sharma,Legal,Officer,admin_operation,Customer_Vault,high,86.1,Critical,93,True,1,0,1,False,1,26,26,power-user,PRIVILEGED SYSTEM COMPROMISE RISK,"• Resource 'Customer_Vault' is NOT in approved systems for Legal department
• Access at 02:00 hrs — deep night hours (22:00–06:00)
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","michael.sharma (Legal, Officer) performed admin operations on the customer PII database (names, emails, payment data) on 2025-07-25 at 02:13 AM. This resource is NOT part of the approved systems profile for Legal users. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Access at 02:00 hrs falls in deep night hours — no legitimate business justification recorded. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 86.1/100.","Admin-level operation on customer data vault. Risk of schema changes, data deletion, or backdoor account creation. Critical compliance violation.",IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | Pull full 72-hour audit trail for michael.sharma | Review all access logs for Customer_Vault in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed,1,1,1
2026-01-26 10:54:06,neha.o'brien,Finance,Officer,export_data,GL_System,high,85.6,Critical,93,True,0,0,0,True,0,19,57,admin,BULK DATA EXFILTRATION RISK,"• Access to GL_System is outside normal role scope for this user
• First-ever access to 'GL_System' by this user — no prior history
• Account dormant for 57 days — sudden activity on sensitive systems is high risk
• Admin-level privilege used to access a resource outside approved scope — privilege escalation risk
• Context note: normal for Finance team, but volume and timing matter","neha.o'brien (Finance, Officer) exported data from the general ledger (financial transactions, account balances) on 2026-01-26 at 10:54 AM. This resource is NOT part of the approved systems profile for Finance users. 'GL_System' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Account was inactive for 57 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 85.6/100.",Export of general ledger data before quarter-end or resignation indicates possible financial fraud risk. SOX 302 violation. Competitor intelligence threat.,IMMEDIATE: Suspend user account pending investigation | REVOKE: Remove unauthorized resource access immediately | BLOCK: Revoke data export permissions immediately | Identify destination of exported data and attempt recall/containment | Pull full 72-hour audit trail for neha.o'brien | Review all access logs for GL_System in the past 7 days | Notify Security Operations Center (SOC) and CISO | Escalate to HR and Legal if insider threat confirmed | Investigate why dormant account was reactivated — possible credential theft,1,1,0
